product_name,product_group,price_per_unit,tier,seller,date,margin
zanahoria leña,zanahoria,5.41331834636663,local,local_market_20.1,2026-02-13,0.200524103164207
zanahoria leña,zanahoria,5.39930357342857,local,local_market_23.4,2026-02-13,0.23392478042515
zanahoria leña,zanahoria,6.14746118930808,local,local_market_35.3,2026-02-13,0.353405116626527
zanahoria leña,zanahoria,5.24117824179158,local,local_market_17.1,2026-02-13,0.170608643128071
zanahoria leña,zanahoria,5.8077000543615,local,local_market_32.4,2026-02-13,0.32400874797022
zanahoria leña,zanahoria,5.72874965090037,local,local_market_25.8,2026-02-13,0.257539621065371
zanahoria leña,zanahoria,6.24843124197936,local,local_market_38.1,2026-02-13,0.380911714956164
zanahoria leña,zanahoria,5.89386567077298,local,local_market_25.4,2026-02-13,0.25379849979654
zanahoria leña,zanahoria,5.98472970545747,local,local_market_37.5,2026-02-13,0.375274344091304
zanahoria leña,zanahoria,6.06257201137299,local,local_market_32.9,2026-02-13,0.328633384057321
zanahoria leña,zanahoria,5.53799497483058,local,local_market_17.7,2026-02-13,0.177244794124272
zanahoria leña,zanahoria,5.64475794302486,local,local_market_30.1,2026-02-13,0.300924634130206
zanahoria leña,zanahoria,5.34257726130253,local,local_market_21.2,2026-02-13,0.212001232930925
zanahoria leña,zanahoria,5.79838472469545,local,local_market_39.4,2026-02-13,0.394047691056039
zanahoria leña,zanahoria,6.31026856146933,local,local_market_37.8,2026-02-13,0.377502923749853
zanahoria leña,zanahoria,5.13689730778194,local,local_market_18.6,2026-02-13,0.185871677158866
zanahoria leña,zanahoria,6.05438407479597,local,local_market_35,2026-02-13,0.350468429480679
zanahoria leña,zanahoria,5.59032115886877,local,local_market_32.6,2026-02-13,0.326028478133958
zanahoria leña,zanahoria,5.64322069668114,local,local_market_24.5,2026-02-13,0.245070694107562
zanahoria leña,zanahoria,6.02037306385645,local,local_market_37.6,2026-02-13,0.376250329287723
zanahoria leña,zanahoria,5.16195777145895,local,local_market_17.5,2026-02-13,0.175172290916089
zanahoria leña,zanahoria,5.42482532492857,local,local_market_25.2,2026-02-13,0.252101933036465
zanahoria leña,zanahoria,5.91471676378193,local,local_market_34.4,2026-02-13,0.344248307554517
zanahoria leña,zanahoria,6.06972783930304,local,local_market_28.3,2026-02-13,0.282940389041323
zanahoria leña,zanahoria,5.17454066517918,local,local_market_17.2,2026-02-13,0.171996484778356
zanahoria leña,zanahoria,5.31854789933624,local,local_market_18.4,2026-02-13,0.183540370583069
zanahoria leña,zanahoria,5.37995519062865,local,local_market_17.1,2026-02-13,0.170869093539659
zanahoria leña,zanahoria,5.62771289008201,local,local_market_24.9,2026-02-13,0.248955796973314
zanahoria leña,zanahoria,5.3615648710084,local,local_market_20.7,2026-02-13,0.206501119572204
zanahoria leña,zanahoria,5.72005852645162,local,local_market_33.8,2026-02-13,0.338349389762152
zanahoria leña,zanahoria,5.16767293541537,local,local_market_21.6,2026-02-13,0.216159121517558
zanahoria leña,zanahoria,5.59308345613253,local,local_market_26.5,2026-02-13,0.265068314713426
zanahoria leña,zanahoria,5.2522356911206,local,local_market_21.9,2026-02-13,0.219117015227675
zanahoria leña,zanahoria,6.49714457120016,local,local_market_39.2,2026-02-13,0.39199692188995
zanahoria leña,zanahoria,5.23364113865094,local,local_market_22.5,2026-02-13,0.224960619036574
zanahoria leña,zanahoria,5.6967322842174,local,local_market_26.9,2026-02-13,0.269429471204057
zanahoria leña,zanahoria,5.91267999828705,local,local_market_33.7,2026-02-13,0.336566448013764
zanahoria leña,zanahoria,5.15789930638187,local,local_market_20.2,2026-02-13,0.201538790808991
zanahoria leña,zanahoria,6.07027647611452,local,local_market_37.3,2026-02-13,0.37253725444898
zanahoria leña,zanahoria,5.03904869340025,local,local_market_20.3,2026-02-13,0.202742574189324
zanahoria leña,zanahoria,5.75680985114318,local,local_market_25.5,2026-02-13,0.254587145557161
zanahoria leña,zanahoria,4.8811908618539,local,local_market_16.2,2026-02-13,0.162119744962547
zanahoria leña,zanahoria,5.63687602609626,local,local_market_30,2026-02-13,0.299957451387309
zanahoria leña,zanahoria,5.40968845477326,local,local_market_26.6,2026-02-13,0.265981721319258
zanahoria leña,zanahoria,6.3070545421173,local,local_market_39.3,2026-02-13,0.392861893260852
zanahoria leña,zanahoria,5.60125496565164,local,local_market_30.8,2026-02-13,0.307634734525345
zanahoria leña,zanahoria,5.45876234147815,local,local_market_18.5,2026-02-13,0.18508068685187
zanahoria leña,zanahoria,5.34669892992646,local,local_market_20.5,2026-02-13,0.205391004309058
zanahoria leña,zanahoria,5.64719576537453,local,local_market_23.6,2026-02-13,0.235529285483062
zanahoria leña,zanahoria,5.4557293693014,local,local_market_20,2026-02-13,0.200380700500682
zanahoria leña,zanahoria,6.08813809685038,local,local_market_32.2,2026-02-13,0.322053478076123
zanahoria leña,zanahoria,5.37220654400075,local,local_market_23.1,2026-02-13,0.230656180623919
zanahoria leña,zanahoria,6.41622213870538,local,local_market_39.5,2026-02-13,0.395241610507946
zanahoria leña,zanahoria,5.47365947984926,local,local_market_23.3,2026-02-13,0.232594830717426
zanahoria leña,zanahoria,5.4982521389397,local,local_market_25.4,2026-02-13,0.254110657353885
zanahoria leña,zanahoria,5.51953168824813,local,local_market_21.9,2026-02-13,0.219451633200515
zanahoria leña,zanahoria,5.59654003304168,local,local_market_28.7,2026-02-13,0.28743197126314
zanahoria leña,zanahoria,5.17091540048607,local,local_market_18.6,2026-02-13,0.186495397856925
zanahoria leña,zanahoria,5.36366029327965,local,local_market_21.6,2026-02-13,0.216010026203003
zanahoria leña,zanahoria,6.38080138032232,local,local_market_39.7,2026-02-13,0.39719293526141
zanahoria leña,zanahoria,6.11498646280638,local,local_market_36,2026-02-13,0.359795164118987
zanahoria leña,zanahoria,5.13756718324923,local,local_market_15.3,2026-02-13,0.153445017558988
zanahoria leña,zanahoria,5.92224014554691,local,local_market_33.1,2026-02-13,0.330649719317444
zanahoria leña,zanahoria,6.08761402540215,local,local_market_35.4,2026-02-13,0.3537845987943
zanahoria leña,zanahoria,5.31969606811114,local,local_market_17.4,2026-02-13,0.173729277658276
zanahoria leña,zanahoria,4.9633659977603,local,local_market_19.6,2026-02-13,0.196350149903446
zanahoria leña,zanahoria,5.96018519330066,local,local_market_33.7,2026-02-13,0.337179899541661
zanahoria mediana,zanahoria,11.3917506172624,local,local_market_33.8,2026-02-13,0.337853779294528
zanahoria mediana,zanahoria,10.5844966633237,local,local_market_27.5,2026-02-13,0.275344624801073
zanahoria mediana,zanahoria,10.8522662622176,local,local_market_26.7,2026-02-13,0.266617812716868
zanahoria mediana,zanahoria,10.7190883295086,local,local_market_31.4,2026-02-13,0.313907261448912
zanahoria mediana,zanahoria,10.862743414279,local,local_market_32.4,2026-02-13,0.323662612214685
zanahoria mediana,zanahoria,9.44973209934175,local,local_market_15.7,2026-02-13,0.15738058128627
zanahoria mediana,zanahoria,11.4503969814067,local,local_market_35.5,2026-02-13,0.355332643352449
zanahoria mediana,zanahoria,11.1358092368079,local,local_market_33.6,2026-02-13,0.335585487401113
zanahoria mediana,zanahoria,10.8669812445204,local,local_market_28.8,2026-02-13,0.288278753496707
zanahoria mediana,zanahoria,9.91563655424307,local,local_market_20.7,2026-02-13,0.206592708511744
zanahoria mediana,zanahoria,11.1955441985363,local,local_market_37.8,2026-02-13,0.377826228365302
zanahoria mediana,zanahoria,10.6493918061422,local,local_market_27.9,2026-02-13,0.279076450364664
zanahoria mediana,zanahoria,11.0231594204039,local,local_market_35.3,2026-02-13,0.352845007705037
zanahoria mediana,zanahoria,10.6967630298583,local,local_market_32.3,2026-02-13,0.323480316938367
zanahoria mediana,zanahoria,9.99223895225673,local,local_market_20.6,2026-02-13,0.205641241604462
zanahoria mediana,zanahoria,11.8489274310722,local,local_market_37.8,2026-02-13,0.378411106392741
zanahoria mediana,zanahoria,10.6497942648347,local,local_market_32.3,2026-02-13,0.32273382015992
zanahoria mediana,zanahoria,10.9851225338737,local,local_market_36.9,2026-02-13,0.368921432446223
zanahoria mediana,zanahoria,10.6180435451951,local,local_market_21.4,2026-02-13,0.214366521139164
zanahoria mediana,zanahoria,10.3667379846452,local,local_market_29,2026-02-13,0.290169711550698
zanahoria mediana,zanahoria,11.5908658706145,local,local_market_37.6,2026-02-13,0.376054716215003
zanahoria mediana,zanahoria,10.2433103561129,local,local_market_27.6,2026-02-13,0.275893248652574
zanahoria mediana,zanahoria,10.9063460608329,local,local_market_29.1,2026-02-13,0.291342634509783
zanahoria mediana,zanahoria,11.0804954184183,local,local_market_29.4,2026-02-13,0.29373833447462
zanahoria mediana,zanahoria,9.56305508433361,local,local_market_18.1,2026-02-13,0.180967201688327
zanahoria mediana,zanahoria,9.83287557417158,local,local_market_18.1,2026-02-13,0.180610150948633
zanahoria mediana,zanahoria,9.87040415153731,local,local_market_15.7,2026-02-13,0.156990186171606
zanahoria mediana,zanahoria,10.5754029536383,local,local_market_23.2,2026-02-13,0.231957005080767
zanahoria mediana,zanahoria,11.779303880141,local,local_market_38.3,2026-02-13,0.38293114308035
zanahoria mediana,zanahoria,10.7628069608694,local,local_market_28.2,2026-02-13,0.282271922426298
zanahoria mediana,zanahoria,10.6215379302313,local,local_market_29.4,2026-02-13,0.293875574984122
zanahoria mediana,zanahoria,10.0743993981953,local,local_market_25.8,2026-02-13,0.258155835303478
zanahoria mediana,zanahoria,11.6455340570443,local,local_market_39,2026-02-13,0.389635708741844
zanahoria mediana,zanahoria,11.1478700690943,local,local_market_30.7,2026-02-13,0.307209078839514
zanahoria mediana,zanahoria,11.3655355960764,local,local_market_38.8,2026-02-13,0.388001257937867
zanahoria mediana,zanahoria,10.3181178622367,local,local_market_25.2,2026-02-13,0.252162340714131
zanahoria mediana,zanahoria,9.74370592606463,local,local_market_20.4,2026-02-13,0.204128397430759
zanahoria mediana,zanahoria,9.94281712457664,local,local_market_19.1,2026-02-13,0.190598009363748
zanahoria mediana,zanahoria,10.7761321518892,local,local_market_31.9,2026-02-13,0.318722865637392
zanahoria mediana,zanahoria,10.1626711134606,local,local_market_22.4,2026-02-13,0.224263654940296
zanahoria mediana,zanahoria,9.73755942551954,local,local_market_15.2,2026-02-13,0.152233308681753
zanahoria mediana,zanahoria,11.8429088816986,local,local_market_38.7,2026-02-13,0.38741435748525
zanahoria mediana,zanahoria,10.4071007350378,local,local_market_19.8,2026-02-13,0.198383944667876
zanahoria mediana,zanahoria,10.1928343328447,local,local_market_26.6,2026-02-13,0.266143587976694
zanahoria mediana,zanahoria,11.3372130884141,local,local_market_36.9,2026-02-13,0.368641849758569
zanahoria mediana,zanahoria,11.2443641656375,local,local_market_33.9,2026-02-13,0.339298458804842
zanahoria mediana,zanahoria,11.4372339543374,local,local_market_39,2026-02-13,0.390499066829216
zanahoria mediana,zanahoria,11.1600718860763,local,local_market_31.6,2026-02-13,0.316123417031486
zanahoria mediana,zanahoria,11.3860400603193,local,local_market_39.4,2026-02-13,0.394187162723392
zanahoria mediana,zanahoria,11.2149778374982,local,local_market_33.2,2026-02-13,0.332379619393032
zanahoria mediana,zanahoria,10.6861942764093,local,local_market_26.4,2026-02-13,0.26401539563667
zanahoria mediana,zanahoria,11.3531423027791,local,local_market_32.8,2026-02-13,0.327943343820516
zanahoria mediana,zanahoria,11.3774933169063,local,local_market_38.9,2026-02-13,0.388981279835571
zanahoria mediana,zanahoria,10.3791418767279,local,local_market_25.4,2026-02-13,0.253992242366076
zanahoria mediana,zanahoria,10.0392887145949,local,local_market_18.2,2026-02-13,0.181724901462439
zanahoria mediana,zanahoria,9.72144572514613,local,local_market_16.4,2026-02-13,0.163891043083277
zanahoria mediana,zanahoria,11.076951172781,local,local_market_32.8,2026-02-13,0.327914930856787
zanahoria mediana,zanahoria,9.91718348553541,local,local_market_23.3,2026-02-13,0.233294564392418
zanahoria mediana,zanahoria,10.9450033865322,local,local_market_38.1,2026-02-13,0.380515307339374
zanahoria mediana,zanahoria,10.2520036640383,local,local_market_23.3,2026-02-13,0.233154146326706
zanahoria mediana,zanahoria,11.5738100609629,local,local_market_36.9,2026-02-13,0.368766569567379
zanahoria mediana,zanahoria,11.7320617674638,local,local_market_37.3,2026-02-13,0.372837387700565
zanahoria mediana,zanahoria,11.4792688032598,local,local_market_39.5,2026-02-13,0.395304835611023
zanahoria mediana,zanahoria,10.9693567223232,local,local_market_34.1,2026-02-13,0.34092614762485
zanahoria mediana,zanahoria,11.576762588975,local,local_market_37,2026-02-13,0.370046977570746
zanahoria mediana,zanahoria,9.65371075194993,local,local_market_18,2026-02-13,0.180172791157383
zanahoria mediana,zanahoria,9.33205490868354,local,local_market_15.8,2026-02-13,0.158011747908313
zanahoria mediana,zanahoria,9.67240613515899,local,local_market_15.6,2026-02-13,0.156471372325905
zanahoria mediana,zanahoria,9.73544415461568,local,local_market_16.5,2026-02-13,0.164613898296375
zanahoria mediana,zanahoria,10.7691211062878,local,local_market_27.9,2026-02-13,0.278597167029511
zanahoria mediana,zanahoria,11.500240145453,local,local_market_33.7,2026-02-13,0.337130080361385
zanahoria mediana,zanahoria,11.9901352886211,local,local_market_35,2026-02-13,0.349512425402645
zanahoria mediana,zanahoria,10.8694033264205,local,local_market_36.3,2026-02-13,0.362659533368424
zanahoria mediana,zanahoria,10.7806374768325,local,local_market_34,2026-02-13,0.34008039025357
zanahoria mediana,zanahoria,9.88042019050835,local,local_market_16.4,2026-02-13,0.163627671927679
zanahoria mediana,zanahoria,9.53605570452347,local,local_market_22,2026-02-13,0.220144115830772
zanahoria mediana,zanahoria,10.9397615896095,local,local_market_32.5,2026-02-13,0.32463447334012
zanahoria mediana,zanahoria,10.007689568034,local,local_market_20.4,2026-02-13,0.204000428179279
zanahoria mediana,zanahoria,11.6685797368161,local,local_market_36.6,2026-02-13,0.36598494524369
zanahoria mediana,zanahoria,9.21068792599164,local,local_market_17.5,2026-02-13,0.175241057097446
zanahoria mediana,zanahoria,9.40836346835637,local,local_market_15.6,2026-02-13,0.15613464822527
zanahoria mediana,zanahoria,10.942717798593,local,local_market_30.3,2026-02-13,0.303154096798971
zanahoria mediana,zanahoria,10.4331021556728,local,local_market_27.7,2026-02-13,0.27727894395357
zanahoria mediana,zanahoria,10.3016402145743,local,local_market_21.3,2026-02-13,0.212666741607245
zanahoria mediana,zanahoria,10.1409796233054,local,local_market_20.4,2026-02-13,0.204044420772698
zanahoria mediana,zanahoria,11.1087628147391,local,local_market_37.4,2026-02-13,0.373626936844084
zanahoria mediana,zanahoria,10.6755074396893,local,local_market_27.1,2026-02-13,0.270977032987867
zanahoria mediana,zanahoria,9.35247032663772,local,local_market_17.3,2026-02-13,0.172982988681179
zanahoria mediana,zanahoria,10.7689464709994,local,local_market_19.9,2026-02-13,0.198864203388803
zanahoria mediana,zanahoria,10.9703896296034,local,local_market_29.3,2026-02-13,0.292867946298793
zanahoria mediana,zanahoria,12.0511647555931,local,local_market_38.4,2026-02-13,0.383943443396129
zanahoria mediana,zanahoria,9.68824916684433,local,local_market_15.5,2026-02-13,0.155265297892038
zanahoria mediana,zanahoria,9.79944527530211,local,local_market_22.7,2026-02-13,0.22652778388001
zanahoria mediana,zanahoria,10.6667408098021,local,local_market_26.7,2026-02-13,0.267400786257349
